ID,Study,Male,Adult,enter,exit,event,cause,COD
RedwoodsM2,Redwoods,1,1,0,122,1,Management,DEPREDATION
RedwoodsM3,Redwoods,1,1,266,364,0,Censored,Censored
RedwoodsM3,Redwoods,1,1,0,293,1,Poached,POACHING
RedwoodsM4,Redwoods,1,1,181,364,0,Censored,Censored
RedwoodsM4,Redwoods,1,1,0,30,0,Censored,Censored
RedwoodsM5,Redwoods,1,1,219,365,0,Censored,Censored
RedwoodsM5,Redwoods,1,1,0,123,0,Censored,Censored
RedwoodsM6,Redwoods,1,1,221,365,0,Censored,Censored
RedwoodsM6,Redwoods,1,1,0,128,0,Censored,Censored
Sacramento_ValleyBF1,Sacramento_Valley,0,0,173,347,0,Censored,Censored
Sacramento_ValleyBM1,Sacramento_Valley,1,0,182,258,1,Unknown,UNKNOWN
Sierra_FoothillsAF180,Sierra_Foothills,0,1,87,364,0,Censored,Censored
Sierra_FoothillsAF180,Sierra_Foothills,0,1,0,364,0,Censored,Censored
Sierra_FoothillsAF180,Sierra_Foothills,0,1,0,34,0,Censored,Censored
Sierra_FoothillsAF200,Sierra_Foothills,0,1,20,364,0,Censored,Censored
Sierra_FoothillsAF200,Sierra_Foothills,0,1,0,109,1,Management,DEPREDATION
Sierra_FoothillsAF797,Sierra_Foothills,0,1,53,277,0,Censored,Censored
Sierra_FoothillsAF809,Sierra_Foothills,0,1,83,153,0,Censored,Censored
Sierra_FoothillsAF819,Sierra_Foothills,0,1,48,278,0,Censored,Censored
Sierra_FoothillsAF838,Sierra_Foothills,0,1,23,105,0,Censored,Censored
Sierra_FoothillsAF868,Sierra_Foothills,0,1,51,364,0,Censored,Censored
Sierra_FoothillsAF868,Sierra_Foothills,0,1,0,41,0,Censored,Censored
Sierra_FoothillsAM110a,Sierra_Foothills,1,1,216,365,0,Censored,Censored
Sierra_FoothillsAM110a,Sierra_Foothills,1,1,0,22,0,Censored,Censored
Sierra_FoothillsAM160,Sierra_Foothills,1,1,32,318,1,Unknown,UNKNOWN
Sierra_FoothillsAM190,Sierra_Foothills,1,1,68,364,0,Censored,Censored
Sierra_FoothillsAM190,Sierra_Foothills,1,1,0,195,0,Censored,Censored
Sierra_FoothillsAM852,Sierra_Foothills,1,1,31,99,1,Management,DEPREDATION
Sierra_FoothillsJM150,Sierra_Foothills,1,0,152,156,0,Censored,Censored
Sierra_FoothillsSF881,Sierra_Foothills,0,0,123,364,0,Censored,Censored
Sierra_FoothillsSF881,Sierra_Foothills,0,0,0,5,0,Censored,Censored
Sierra_FoothillsSF889,Sierra_Foothills,0,0,3,364,0,Censored,Censored
Sierra_FoothillsSF889,Sierra_Foothills,0,0,0,91,0,Censored,Censored
Sierra_FoothillsSF889,Sierra_Foothills,0,1,92,159,1,Management,DEPREDATION
Sierra_FoothillsSF901,Sierra_Foothills,0,0,107,364,0,Censored,Censored
Sierra_FoothillsSF901,Sierra_Foothills,0,0,0,273,0,Censored,Censored
Sierra_FoothillsSF901,Sierra_Foothills,0,1,274,364,0,Censored,Censored
Sierra_FoothillsSF901,Sierra_Foothills,0,1,0,66,1,Management,DEPREDATION
Sierra_FoothillsSM119,Sierra_Foothills,1,0,244,364,0,Censored,Censored
Sierra_FoothillsSM119,Sierra_Foothills,1,0,0,90,1,ISA,MTN LION
Sierra_FoothillsSM130,Sierra_Foothills,1,0,131,364,0,Censored,Censored
Sierra_FoothillsSM130,Sierra_Foothills,1,0,0,244,0,Censored,Censored
Sierra_FoothillsSM170,Sierra_Foothills,1,0,131,297,0,Censored,Censored
Sierra_FoothillsSM852,Sierra_Foothills,1,0,8,182,1,Vehicle,HIT BY CAR
Siskiyou10M,Siskiyou,1,0,303,364,0,Censored,Censored
Siskiyou10M,Siskiyou,1,0,0,120,0,Censored,Censored
Siskiyou10M,Siskiyou,1,1,121,364,0,Censored,Censored
Siskiyou10M,Siskiyou,1,1,0,55,0,Censored,Censored
Siskiyou12M,Siskiyou,1,1,347,364,0,Censored,Censored
Siskiyou12M,Siskiyou,1,1,0,364,0,Censored,Censored
Siskiyou12M,Siskiyou,1,1,0,42,1,ISA,INTRASPECIFIC (KILLED BY OTHER PUMA). THIS PUMA...
Siskiyou13F,Siskiyou,0,1,42,364,0,Censored,Censored
Siskiyou13F,Siskiyou,0,1,0,59,0,Censored,Censored
Siskiyou14M,Siskiyou,1,1,78,364,0,Censored,Censored
Siskiyou14M,Siskiyou,1,1,0,204,0,Censored,Censored
Siskiyou15M,Siskiyou,1,1,137,190,1,ISA,INTRASPECIFIC (KILLED BY OTHER PUMA)
Siskiyou1F,Siskiyou,0,1,28,364,0,Censored,Censored
Siskiyou1F,Siskiyou,0,1,0,364,0,Censored,Censored
Siskiyou1F,Siskiyou,0,1,0,188,0,Censored,Censored
Siskiyou2F,Siskiyou,0,1,318,365,0,Censored,Censored
Siskiyou2F,Siskiyou,0,1,0,65,1,Poached,POACHED (TREED WITH HOUNDS; GUNSHOT)
Siskiyou3M,Siskiyou,1,0,57,240,0,Censored,Censored
Siskiyou3M,Siskiyou,1,1,241,364,0,Censored,Censored
Siskiyou3M,Siskiyou,1,1,0,364,0,Censored,Censored
Siskiyou3M,Siskiyou,1,1,0,9,1,Vehicle,TRAINKILL (HIT BY TRAIN)
Siskiyou4M,Siskiyou,1,1,65,230,0,Censored,Censored
Siskiyou4M,Siskiyou,1,1,27,338,1,Poached,POACHED (TREED WITH HOUNDS; GUNSHOT)
Siskiyou5M,Siskiyou,1,1,66,364,0,Censored,Censored
Siskiyou5M,Siskiyou,1,1,0,364,0,Censored,Censored
Siskiyou5M,Siskiyou,1,1,0,284,1,ISA,INTRASPECIFIC (KILLED BY OTHER PUMA)
Siskiyou6M,Siskiyou,1,1,311,328,1,Vehicle,ROADKILL (HIT BY VEHICLE)
Siskiyou7M,Siskiyou,1,1,342,364,0,Censored,Censored
Siskiyou7M,Siskiyou,1,1,0,364,0,Censored,Censored
Siskiyou7M,Siskiyou,1,1,0,47,1,Poached,POACHED OR BYCATCH (DIED LIKELY OF EXPOSURE AND...
Siskiyou8F,Siskiyou,0,1,354,364,0,Censored,Censored
Siskiyou8F,Siskiyou,0,1,0,364,0,Censored,Censored
Siskiyou8F,Siskiyou,0,1,0,44,0,Censored,Censored
Siskiyou9F,Siskiyou,0,1,62,364,0,Censored,Censored
Siskiyou9F,Siskiyou,0,1,0,117,0,Censored,Censored
Southern_SierraPF01,Southern_Sierra,0,1,105,364,0,Censored,Censored
Southern_SierraPF01,Southern_Sierra,0,1,0,364,0,Censored,Censored
Southern_SierraPF01,Southern_Sierra,0,1,0,106,0,Censored,Censored
Southern_SierraPF02,Southern_Sierra,0,1,107,345,0,Censored,Censored
Southern_SierraPF04,Southern_Sierra,0,1,95,364,0,Censored,Censored
Southern_SierraPF04,Southern_Sierra,0,1,0,219,0,Censored,Censored
Southern_SierraPF05,Southern_Sierra,0,1,82,279,1,Poached,POACHING
Southern_SierraPF06,Southern_Sierra,0,1,15,252,0,Censored,Censored
Southern_SierraPM02,Southern_Sierra,1,0,95,112,0,Censored,Censored
Southern_SierraPM03,Southern_Sierra,1,1,132,364,0,Censored,Censored
Southern_SierraPM03,Southern_Sierra,1,1,0,26,0,Censored,Censored
Southern_SierraPM04,Southern_Sierra,1,1,13,364,0,Censored,Censored
Southern_SierraPM04,Southern_Sierra,1,1,0,71,1,Management,DEPREDATION
Transverse_RangeSBF1,Transverse_Range,0,0,351,364,0,Censored,Censored
Transverse_RangeSBF1,Transverse_Range,0,0,0,204,0,Censored,Censored
Transverse_RangeSBM1,Transverse_Range,1,0,346,364,0,Censored,Censored
Transverse_RangeSBM1,Transverse_Range,1,0,0,193,1,Vehicle,HIT BY CAR
YosemiteBobbi,Yosemite,0,1,98,364,0,Censored,Censored
YosemiteBobbi,Yosemite,0,1,0,321,0,Censored,Censored
YosemiteFlo,Yosemite,0,1,307,364,0,Censored,Censored
YosemiteFlo,Yosemite,0,1,0,193,1,Natural (Non-ISA),"NATURAL"
YosemiteGladys,Yosemite,0,1,147,364,0,Censored,Censored
YosemiteGladys,Yosemite,0,1,0,364,0,Censored,Censored
YosemiteGladys,Yosemite,0,1,0,87,0,Censored,Censored
YosemiteSid,Yosemite,1,0,181,211,0,Censored,Censored
YosemiteSummer,Yosemite,0,1,172,243,1,Natural (Non-ISA),"NATURAL"
YosemiteThelma,Yosemite,0,1,217,364,0,Censored,Censored
YosemiteThelma,Yosemite,0,1,0,364,0,Censored,Censored
YosemiteThelma,Yosemite,0,1,0,87,0,Censored,Censored
YosemiteVolita,Yosemite,0,1,77,364,0,Censored,Censored
YosemiteVolita,Yosemite,0,1,0,364,0,Censored,Censored
YosemiteVolita,Yosemite,0,1,0,364,0,Censored,Censored
YosemiteVolita,Yosemite,0,1,0,87,0,Censored,Censored
Santa_Cruz1F,Santa_Cruz,0,1,265,365,0,Censored,Censored
Santa_Cruz1F,Santa_Cruz,0,1,0,364,0,Censored,Censored
Santa_Cruz1F,Santa_Cruz,0,1,0,225,0,Censored,Censored
Santa_Cruz2F,Santa_Cruz,0,1,281,313,0,Censored,Censored
Santa_Cruz2F,Santa_Cruz,0,1,11,94,0,Censored,Censored
Santa_Cruz2F,Santa_Cruz,0,1,17,364,0,Censored,Censored
Santa_Cruz2F,Santa_Cruz,0,1,0,82,0,Censored,Censored
Santa_Cruz3M,Santa_Cruz,1,1,288,365,0,Censored,Censored
Santa_Cruz3M,Santa_Cruz,1,1,0,305,0,Censored,Censored
Santa_Cruz4M,Santa_Cruz,1,1,340,365,0,Censored,Censored
Santa_Cruz4M,Santa_Cruz,1,1,0,364,0,Censored,Censored
Santa_Cruz4M,Santa_Cruz,1,1,0,10,0,Censored,Censored
Santa_Cruz4M,Santa_Cruz,1,1,72,364,0,Censored,Censored
Santa_Cruz4M,Santa_Cruz,1,1,0,63,0,Censored,Censored
Santa_Cruz4M,Santa_Cruz,1,1,183,364,0,Censored,Censored
Santa_Cruz4M,Santa_Cruz,1,1,0,79,1,Management,DEPREDATION
Santa_Cruz5M,Santa_Cruz,1,1,116,198,0,Censored,Censored
Santa_Cruz5M,Santa_Cruz,1,1,154,187,1,Management,DEPREDATION
Santa_Cruz6M,Santa_Cruz,1,1,117,364,0,Censored,Censored
Santa_Cruz6M,Santa_Cruz,1,1,0,18,1,Poached,ILLEGAL KILLING (CONFIRMED RETALIATORY)
Santa_Cruz7F,Santa_Cruz,0,1,141,364,0,Censored,Censored
Santa_Cruz7F,Santa_Cruz,0,1,0,24,0,Censored,Censored
Santa_Cruz7F,Santa_Cruz,0,1,275,364,0,Censored,Censored
Santa_Cruz7F,Santa_Cruz,0,1,0,364,0,Censored,Censored
Santa_Cruz7F,Santa_Cruz,0,1,0,365,0,Censored,Censored
Santa_Cruz7F,Santa_Cruz,0,1,0,364,0,Censored,Censored
Santa_Cruz7F,Santa_Cruz,0,1,0,225,1,Unknown,UNKNOWN
Santa_Cruz9M,Santa_Cruz,1,0,23,160,1,Management,DEPREDATION
Santa_Cruz10F,Santa_Cruz,0,0,252,364,0,Censored,Censored
Santa_Cruz10F,Santa_Cruz,0,1,16,365,0,Censored,Censored
Santa_Cruz10F,Santa_Cruz,0,1,0,198,0,Censored,Censored
Santa_Cruz10F,Santa_Cruz,0,1,124,364,0,Censored,Censored
Santa_Cruz10F,Santa_Cruz,0,1,0,365,0,Censored,Censored
Santa_Cruz10F,Santa_Cruz,0,1,0,364,0,Censored,Censored
Santa_Cruz10F,Santa_Cruz,0,1,0,164,0,Censored,Censored
Santa_Cruz11F,Santa_Cruz,0,1,282,364,0,Censored,Censored
Santa_Cruz11F,Santa_Cruz,0,1,0,364,0,Censored,Censored
Santa_Cruz11F,Santa_Cruz,0,1,0,77,0,Censored,Censored
Santa_Cruz11F,Santa_Cruz,0,1,334,364,0,Censored,Censored
Santa_Cruz11F,Santa_Cruz,0,1,0,365,0,Censored,Censored
Santa_Cruz11F,Santa_Cruz,0,1,0,19,1,Unknown,UNKNOWN
Santa_Cruz12F,Santa_Cruz,0,1,283,364,0,Censored,Censored
Santa_Cruz12F,Santa_Cruz,0,1,0,291,0,Censored,Censored
Santa_Cruz13F,Santa_Cruz,0,1,10,298,1,Management,DEPREDATION
Santa_Cruz15F,Santa_Cruz,0,0,117,364,0,Censored,Censored
Santa_Cruz16M,Santa_Cruz,1,1,126,354,0,Censored,Censored
Santa_Cruz16M,Santa_Cruz,1,1,95,235,0,Censored,Censored
Santa_Cruz16M,Santa_Cruz,1,1,336,364,0,Censored,Censored
Santa_Cruz16M,Santa_Cruz,1,1,0,326,1,Poached,ILLEGAL KILLING (CONFIRMED RETALIATORY)
Santa_Cruz17M,Santa_Cruz,1,1,223,298,0,Censored,Censored
Santa_Cruz17M,Santa_Cruz,1,1,6,60,0,Censored,Censored
Santa_Cruz17M,Santa_Cruz,1,1,67,365,0,Censored,Censored
Santa_Cruz17M,Santa_Cruz,1,1,0,31,1,ISA,PUMA
Santa_Cruz18F,Santa_Cruz,0,1,315,364,0,Censored,Censored
Santa_Cruz18F,Santa_Cruz,0,1,0,218,1,Vehicle,VEHICLE COLLISION
Santa_Cruz19F,Santa_Cruz,0,0,324,364,0,Censored,Censored
Santa_Cruz19F,Santa_Cruz,0,1,0,80,0,Censored,Censored
Santa_Cruz19F,Santa_Cruz,0,1,129,365,0,Censored,Censored
Santa_Cruz19F,Santa_Cruz,0,1,0,364,0,Censored,Censored
Santa_Cruz19F,Santa_Cruz,0,1,0,210,0,Censored,Censored
Santa_Cruz19F,Santa_Cruz,0,1,350,364,0,Censored,Censored
Santa_Cruz19F,Santa_Cruz,0,1,0,258,1,ISA,PUMA
Santa_Cruz20F,Santa_Cruz,0,1,346,356,1,Unknown,UNKNOWN
Santa_Cruz21M,Santa_Cruz,1,0,21,25,0,Censored,Censored
Santa_Cruz22M,Santa_Cruz,1,1,109,364,0,Censored,Censored
Santa_Cruz22M,Santa_Cruz,1,1,0,356,1,Unknown,UNKNOWN
Santa_Cruz23F,Santa_Cruz,0,1,128,364,0,Censored,Censored
Santa_Cruz23F,Santa_Cruz,0,1,0,365,0,Censored,Censored
Santa_Cruz23F,Santa_Cruz,0,1,0,364,0,Censored,Censored
Santa_Cruz23F,Santa_Cruz,0,1,0,174,0,Censored,Censored
Santa_Cruz24F,Santa_Cruz,0,1,136,363,1,Poached,ILLEGAL KILLING (CONFIRMED RETALIATORY)
Santa_Cruz25F,Santa_Cruz,0,1,214,364,0,Censored,Censored
Santa_Cruz25F,Santa_Cruz,0,1,0,365,0,Censored,Censored
Santa_Cruz25F,Santa_Cruz,0,1,0,364,0,Censored,Censored
Santa_Cruz25F,Santa_Cruz,0,1,0,364,0,Censored,Censored
Santa_Cruz25F,Santa_Cruz,0,1,0,364,0,Censored,Censored
Santa_Cruz25F,Santa_Cruz,0,1,0,365,0,Censored,Censored
Santa_Cruz25F,Santa_Cruz,0,1,0,364,0,Censored,Censored
Santa_Cruz25F,Santa_Cruz,0,1,0,364,0,Censored,Censored
Santa_Cruz25F,Santa_Cruz,0,1,0,364,0,Censored,Censored
Santa_Cruz25F,Santa_Cruz,0,1,0,63,0,Censored,Censored
Santa_Cruz26M,Santa_Cruz,1,0,232,364,0,Censored,Censored
Santa_Cruz26M,Santa_Cruz,1,0,0,365,0,Censored,Censored
Santa_Cruz26M,Santa_Cruz,1,1,0,364,0,Censored,Censored
Santa_Cruz26M,Santa_Cruz,1,1,0,364,0,Censored,Censored
Santa_Cruz26M,Santa_Cruz,1,1,0,91,1,Management,DEPREDATION
Santa_Cruz27M,Santa_Cruz,1,0,300,364,0,Censored,Censored
Santa_Cruz27M,Santa_Cruz,1,1,0,273,1,Management,DEPREDATION
Santa_Cruz28F,Santa_Cruz,0,1,319,364,0,Censored,Censored
Santa_Cruz28F,Santa_Cruz,0,1,0,365,0,Censored,Censored
Santa_Cruz28F,Santa_Cruz,0,1,0,364,0,Censored,Censored
Santa_Cruz28F,Santa_Cruz,0,1,0,364,0,Censored,Censored
Santa_Cruz28F,Santa_Cruz,0,1,0,55,1,Vehicle,VEHICLE COLLISION
Santa_Cruz29F,Santa_Cruz,0,1,335,364,0,Censored,Censored
Santa_Cruz29F,Santa_Cruz,0,1,0,365,0,Censored,Censored
Santa_Cruz29F,Santa_Cruz,0,1,0,364,0,Censored,Censored
Santa_Cruz29F,Santa_Cruz,0,1,0,364,0,Censored,Censored
Santa_Cruz29F,Santa_Cruz,0,1,0,364,0,Censored,Censored
Santa_Cruz29F,Santa_Cruz,0,1,0,183,0,Censored,Censored
Santa_Cruz30F,Santa_Cruz,0,1,23,69,1,Unknown,UNKNOWN
Santa_Cruz31M,Santa_Cruz,1,1,37,365,0,Censored,Censored
Santa_Cruz31M,Santa_Cruz,1,1,0,104,0,Censored,Censored
Santa_Cruz31M,Santa_Cruz,1,1,291,364,0,Censored,Censored
Santa_Cruz31M,Santa_Cruz,1,1,0,260,0,Censored,Censored
Santa_Cruz35M,Santa_Cruz,1,0,96,365,0,Censored,Censored
